key,species,scientificName,acceptedScientificName,taxonomicStatus,basisOfRecord,eventDate,year,countryCode,stateProvince,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,recordedBy,recordNumber,institutionCode,collectionCode,catalogNumber,typeStatus,identifiedBy,datasetName,datasetKey,occurrenceID,references,issues,media
4602022322,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,1995-05-02T00:00,1995,ID,,"Ne Kepala Burung; Manokwari district. Kebar subdsitrict. Kebar Valley Trail from Andjai to G. Nettoi, near Base Camp N' (on ridge at 1000m)",,,,1100.0,"Davis, A.P.; Mayar, U.W.; Jitmau, M.; Matumbongs, R.; Wally, E.",711,K,Herbarium,K002555929,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555929,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/7ede586005a06f301bd49a4b535ec10f.jpg;https://d2jcv3kl45hlgi.cloudfront.net/f54c516c1ad9439b9e111e0de2535d7d.jpg
4602022323,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,1995-05-02T00:00,1995,ID,,"Ne Kepala Burung; Manokwari district. Kebar subdsitrict. Kebar Valley. Trail from Andjai to G. Nettoti, near Base Camp 'N' (on ridge at 1000m).",,,,1100.0,"Davis, A.P.; Mayar, U.W.; Jitmau, M.; Matumbongs, R.; Wally, E.",711,K,Herbarium,K002555932,,,,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K002555932,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,https://d2jcv3kl45hlgi.cloudfront.net/b1bb934627e43941e91ba0768760da89.jpg
1998336261,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,1999-06-14,1999,PG,Morobe,"NW of Waria River; along teh streambed of Wara Pao, near Yai Village",,,,,W. N. Takeuchi et al.,13336,A,A,barcode-01655800,,,Harvard University Herbaria: All Records,861e6afe-f762-11e1-a439-00145eb45e9a,07faab83-6b5f-4f28-904d-b6cda7b55995,http://data.huh.harvard.edu/07faab83-6b5f-4f28-904d-b6cda7b55995/image,,https://s3.amazonaws.com/huhspecimenimages/JPG/01655800.jpg;https://s3.amazonaws.com/huhspecimenimages/JPG/01655801.jpg
1999130953,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,1999-06-14,1999,PG,Morobe,"NW of Waria River; along teh streambed of Wara Pao, near Yai Village",,,,,W. N. Takeuchi et al.,13336,A,A,barcode-01655801,,,Harvard University Herbaria: All Records,861e6afe-f762-11e1-a439-00145eb45e9a,baed27b1-f65b-483e-ad76-846b9b41c224,http://data.huh.harvard.edu/baed27b1-f65b-483e-ad76-846b9b41c224/image,,https://s3.amazonaws.com/huhspecimenimages/JPG/01655800.jpg;https://s3.amazonaws.com/huhspecimenimages/JPG/01655801.jpg
2513713934,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,1999-06-19,1999,PG,New Guinea,"Pao River, Yae Village, Waria Valley.",-7.95389,147.59861,,,Bau BB,"Bau, BB LAE 82833",,Botany,L.1416130,,,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1416130,,,https://medialib.naturalis.nl/file/id/L.1416130/format/large
2513713958,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,1999-06-19,1999,PG,New Guinea,"Pao River, Yae Village, Waria Valley.",-7.95389,147.59861,,,Bau BB,"Bau, BB LAE 82833",,Botany,L.1416131,,,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1416131,,,https://medialib.naturalis.nl/file/id/L.1416131/format/large
2513716148,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,1999-06-15,1999,PG,New Guinea,"Pao River, Yae Village, Waria Valley.",-7.95389,147.59861,,,Bau BB,"Bau, BB LAE 82723",,Botany,L.1416129,,,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1416129,,,https://medialib.naturalis.nl/file/id/L.1416129/format/large
1998789160,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,1999-08-01,1999,PG,Madang,"Josephstaal FMA area, along track to Morasapa from expedition Camp 1 and ending at the large landslip area",,,,,"W. N. Takeuchi, J. Wiakabu, M. Gorrez & A. Towati",13705,A,A,barcode-01655799,,,Harvard University Herbaria: All Records,861e6afe-f762-11e1-a439-00145eb45e9a,6dfa71f6-447e-4b64-944b-da803df16976,http://data.huh.harvard.edu/6dfa71f6-447e-4b64-944b-da803df16976/image,,https://s3.amazonaws.com/huhspecimenimages/JPG/01655799.jpg
1998415055,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2004-08-24,2004,PG,Morobe,PNG National Botanic Garden,-6.75,147.0,,,Tory Kuria,LAE 86411,A,A,barcode-01655791,,,Harvard University Herbaria: All Records,861e6afe-f762-11e1-a439-00145eb45e9a,19ad5cbe-ebd8-4de0-8787-348cc42016af,http://data.huh.harvard.edu/19ad5cbe-ebd8-4de0-8787-348cc42016af/image,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84,https://s3.amazonaws.com/huhspecimenimages/JPG/01655791.jpg
1998840363,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2004-08-18,2004,PG,Morobe,hills near Taraka,-6.65,146.933333,,,"W. N. Takeuchi, D. Ama & E. Morris bis",17033,A,A,barcode-01655798,,,Harvard University Herbaria: All Records,861e6afe-f762-11e1-a439-00145eb45e9a,795ef3fc-6336-4eee-8f35-d9fe954932b4,http://data.huh.harvard.edu/795ef3fc-6336-4eee-8f35-d9fe954932b4/image,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84,https://s3.amazonaws.com/huhspecimenimages/JPG/01655798.jpg
2513713720,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2004-08-24,2004,ZZ,,,,,,,Kuria TK,"Kuria, TK LAE 86411",,Botany,L.1416133,,,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1416133,,,https://medialib.naturalis.nl/file/id/L.1416133/format/large
2513716036,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2004-08-24,2004,ZZ,,,,,,,Kuria TK,"Kuria, TK LAE 86411",,Botany,L.1416134,,,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1416134,,,https://medialib.naturalis.nl/file/id/L.1416134/format/large
2513716556,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2004-08-24,2004,ZZ,,,,,,,Kuria TK,"Kuria, TK LAE 86411",,Botany,L.1416132,,,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.1416132,,,https://medialib.naturalis.nl/file/id/L.1416132/format/large
1999368783,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2006-06,2006,PG,Madang,Josephstaal District,-4.5,145.033333,,160.0,W. N. Takeuchi & D. Ama,,A,A,barcode-00872215,,,Harvard University Herbaria: All Records,861e6afe-f762-11e1-a439-00145eb45e9a,f0dbb57f-a897-4142-aaa1-61df888cb002,http://data.huh.harvard.edu/f0dbb57f-a897-4142-aaa1-61df888cb002/image,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84,https://s3.amazonaws.com/huhspecimenimages/JPG/00872215.jpg
2517117956,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2006-12-30,2006,PG,New Guinea,"Sibonai village, Sewa Bay, Normanby Island.",-10.03333,150.96667,,,Kuria TK; Johns RJ; Simaga J; Gidion G,"Kuria, TK; Johns, RJ; Simaga, J; Gidion, G LAE 88758",,Botany,L.3957540,,Kuria TK,,15f819bd-6612-4447-854b-14d12ee1022d,https://data.biodiversitydata.nl/naturalis/specimen/L.3957540,,,https://medialib.naturalis.nl/file/id/L.3957540/format/large
3969574289,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2006-12-30,2006,PG,Milne Bay,"Milne Bay Province, Sibonai village, Sewa Bay, Normanby Island.",-10.033333,150.966667,,25.0,"Tory Kuria; R.J.Johns, J. Simaga, Gabam Gidion",LAE 88758,BRIT,BRIT,BRIT619161,,Tory Kuria,,defb9a47-c1a7-4fb2-9a0b-2da7c5260cad,db0417c7-27bf-4696-a01d-a57fdff7f279,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=30201404,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LATITUDE;TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY,https://web.corral.tacc.utexas.edu/brit/BRIT/BRIT0619000/BRIT619161.jpg
1090194611,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2013-02-05,2013,PG,Northern Province,Northern Province; Sibium Mountains; N of Akupe Camp.,-9.28308,148.274,,,"James, S.A. Damas, D.; Domare, B.; Kunire, J.; Unimba, V.",Collector Number: SAJ0997,BPBM,BISH,760146,,"Sule, B.",Herbarium Pacificum World Specimens,b929f23d-290f-4e85-8f17-764c55b3b284,522852bb-15eb-4469-8aab-221c1e79df55,,CONTINENT_DERIVED_FROM_COORDINATES;PRESUMED_NEGATED_LONGITUDE;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,
2813340318,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2013-02-05,2013,PG,Northern,,-9.28308,148.27414,,,S.A. James,SAJ0997,UF,,261736,,"Sule, B.",,b89d52a2-861d-4388-adad-c0da3d55fc78,cd078936-4b26-4aa6-b138-9004ce7dc13f,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:261736,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,https://cdn.floridamuseum.ufl.edu/Herbarium/4fabb279-6417-4f10-b850-ff22b31b37aa
2813356305,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2013-02-05,2013,PG,Northern,,-9.28308,148.27414,,,S.A. James,SAJ0997,UF,,261735,,"Sule, B.",,b89d52a2-861d-4388-adad-c0da3d55fc78,283ed825-ce1a-4d0d-85f5-6ac028f1f8b9,http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:261735,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,https://cdn.floridamuseum.ufl.edu/Herbarium/5ce5e09d-8084-4a16-8c1f-b17af6985fbd
5956338761,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2013-02-05,2013,PG,Northern Province,Northern Province; Sibium Mountains; N of Akupe Camp.,,,,721.0,"James, S.A.; Damas, D.; Domare, B.; Kunire, J.; Unimba, V.",SAJ0997,BISH,,760146,NotAType,"Sule, B.",,cfb43618-1423-4031-b3ff-fbd2c264f48b,760146,https://pacific.symbiota.org/portal/collections/individual/index.php?occid=1638667,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE,https://editedimages.s3-accelerate.amazonaws.com/BISH1052715.webp
5956380387,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,PRESERVED_SPECIMEN,2013-02-05,2013,PG,Northern Province,Northern Province; Sibium Mountains; N of Akupe Camp.,,,,721.0,"James, S.A.; Damas, D.; Domare, B.; Kunire, J.; Unimba, V.",SAJ0997,BISH,,761583,NotAType,"Sule, B.",,cfb43618-1423-4031-b3ff-fbd2c264f48b,761583,https://pacific.symbiota.org/portal/collections/individual/index.php?occid=1640104,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_ID_NOT_FOUND;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE,https://editedimages.s3-accelerate.amazonaws.com/BISH1052972.webp
4952656985,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,HUMAN_OBSERVATION,2023-08-14T14:37:02,2023,ID,Papua Barat,,-2.742381,132.348593,66.0,,bernhardlettneraustria,,iNaturalist,Observations,178345184,,bernhardlettneraustria,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/178345184,https://www.inaturalist.org/observations/178345184,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,https://inaturalist-open-data.s3.amazonaws.com/photos/310323699/original.jpg;https://inaturalist-open-data.s3.amazonaws.com/photos/310323735/original.jpg;https://inaturalist-open-data.s3.amazonaws.com/photos/310323788/original.jpg
6130770519,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,HUMAN_OBSERVATION,2023-08-13T09:06:27,2023,ID,Papua Barat,,-2.91898,132.316278,37.0,,bernhardlettneraustria,,iNaturalist,Observations,178230144,,bernhardlettneraustria,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/178230144,https://www.inaturalist.org/observations/178230144,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,https://inaturalist-open-data.s3.amazonaws.com/photos/310097370/original.jpg
6130161199,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,HUMAN_OBSERVATION,2025-10-18T09:55,2025,ID,Papua Barat,,-0.915739,131.334319,,,bewambay,,iNaturalist,Observations,327241223,,bernhardlettneraustria,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/327241223,https://www.inaturalist.org/observations/327241223,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,https://inaturalist-open-data.s3.amazonaws.com/photos/592816635/original.jpg
6130016765,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,HUMAN_OBSERVATION,2025-11-08T12:04,2025,ID,Papua Barat,,-0.977397,131.359922,,,Ezra Tetelepta,,iNaturalist,Observations,325493170,,Hani Ristiawan,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/325493170,https://www.inaturalist.org/observations/325493170,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,https://inaturalist-open-data.s3.amazonaws.com/photos/589327255/original.jpg;https://inaturalist-open-data.s3.amazonaws.com/photos/589327272/original.jpg
6413291565,Cyrtosperma macrotum,Cyrtosperma macrotum Becc. ex Engl.,Cyrtosperma macrotum Becc. ex Engl.,ACCEPTED,HUMAN_OBSERVATION,2026-06-01T11:07,2026,ID,Papua,,-4.556364,136.774347,,,Refer Iqbal,,iNaturalist,Observations,373447122,,Refer Iqbal,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/373447122,https://www.inaturalist.org/observations/373447122,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,https://inaturalist-open-data.s3.amazonaws.com/photos/682492141/original.jpg
437254243,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136309,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136309,,,http://mediaphoto.mnhn.fr/media/1441304126371iyovFl1akOcHnJqS
437586800,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136306,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136306,,,http://mediaphoto.mnhn.fr/media/1441304126314XZs8SmXpn2bcDLHB
437586801,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136308,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136308,,,http://mediaphoto.mnhn.fr/media/1441304126351w9FuqKoKf18UWjWi
437586802,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136320,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136320,,,http://mediaphoto.mnhn.fr/media/1441304126597WZyu02De2HW2UdjC
437592328,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02135492,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02135492,,,http://mediaphoto.mnhn.fr/media/1441303766880WAyaScdqpM7UFCKu
437919739,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136312,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136312,,,http://mediaphoto.mnhn.fr/media/1441304126442aLgv4WwrMELbl2n4
437919740,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136318,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136318,,,http://mediaphoto.mnhn.fr/media/1441304126560lILUSrR6gtBt0AJv
437925240,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02135494,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02135494,,,http://mediaphoto.mnhn.fr/media/144130376691798de0Z8e99HKLTL1
438252666,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136310,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136310,,,http://mediaphoto.mnhn.fr/media/1441304126398FEMSyzLOmc617lkW
438252844,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02135490,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02135490,,,http://mediaphoto.mnhn.fr/media/1441303766858JrcYjrLYhH4hnBeP
438258035,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136319,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136319,,,http://mediaphoto.mnhn.fr/media/1441304126579krfj2d5qW8xwP5fh
438258036,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136322,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136322,,,http://mediaphoto.mnhn.fr/media/1441304126637J2gD7aeQMe0SRyds
438590942,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136321,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136321,,,http://mediaphoto.mnhn.fr/media/1441304126616iJmILoWQ7MZUqQ7e
438918948,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136311,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136311,,,http://mediaphoto.mnhn.fr/media/1441304126419ODxXWbcGoBjMfJNi
438918949,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136314,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136314,,,http://mediaphoto.mnhn.fr/media/1441304126484je4MVRb9ML1ajytR
438948170,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136315,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136315,,,http://mediaphoto.mnhn.fr/media/1441304126502JHiNSCF0o7Yujtbs
439252537,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136307,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136307,,,http://mediaphoto.mnhn.fr/media/14413041263328pAgWRlp3MjSRFxf
439252694,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02135493,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02135493,,,http://mediaphoto.mnhn.fr/media/1441303766898Sqhg1oQK97bmGgFy
439257858,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02135491,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02135491,,,http://mediaphoto.mnhn.fr/media/1441303826349WKwClKlKXPuEeEzj
439257972,Cyrtosperma merkusii,Cyrtosperma chamissonis (Schott) Merr.,Cyrtosperma merkusii (Hassk.) Schott,SYNONYM,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136313,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136313,,,http://mediaphoto.mnhn.fr/media/1441304126463mZPeeYNdj3vpqxZZ
439257973,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136317,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136317,,,http://mediaphoto.mnhn.fr/media/1441304126540JQWY8GNDvRUwaKol
439614475,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136316,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136316,,,http://mediaphoto.mnhn.fr/media/1441304126520l0OPNILRMLAt4Gmr
439614476,Cyrtosperma merkusii,Cyrtosperma merkusii (Hassk.) Schott,Cyrtosperma merkusii (Hassk.) Schott,ACCEPTED,PRESERVED_SPECIMEN,,,,,,,,,,,,MNHN,P,P02136305,,,,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02136305,,,http://mediaphoto.mnhn.fr/media/1441304126295m7qkF8cOPZmoXhJL
